StreetName,Suburb,LATITUDE,LONGITUDE
Victoria Street,West Melbourne,-37.80581999,144.9542045
Victoria Street,West Melbourne,-37.80581523,144.9541627
Victoria Street,West Melbourne,-37.80580982,144.9541152
Victoria Street,West Melbourne,-37.80580365,144.9540611
Victoria Street,West Melbourne,-37.80579724,144.9540048
Victoria Street,West Melbourne,-37.80579071,144.9539475
Victoria Street,West Melbourne,-37.80578418,144.9538901
Victoria Street,North Melbourne,-37.80563557,144.9549903
Victoria Street,North Melbourne,-37.80563024,144.9549431
Victoria Street,North Melbourne,-37.80562492,144.9548959
Victoria Street,North Melbourne,-37.80561959,144.9548487
Victoria Street,North Melbourne,-37.80561426,144.9548015
Victoria Street,North Melbourne,-37.80560894,144.9547542
Victoria Street,North Melbourne,-37.80552816,144.9540381
Victoria Street,North Melbourne,-37.80552112,144.9539756
Victoria Street,North Melbourne,-37.80551395,144.9539121
Victoria Street,West Melbourne,-37.80573664,144.9534637
Victoria Street,West Melbourne,-37.80573034,144.9534069
Victoria Street,West Melbourne,-37.80572403,144.95335
Victoria Street,West Melbourne,-37.80571772,144.9532932
Victoria Street,West Melbourne,-37.80571142,144.9532364
Victoria Street,West Melbourne,-37.80570511,144.9531795
Victoria Street,West Melbourne,-37.80569881,144.9531227
Victoria Street,West Melbourne,-37.8056925,144.9530659
Victoria Street,West Melbourne,-37.80568619,144.953009
Victoria Street,West Melbourne,-37.80567989,144.9529522
Victoria Street,North Melbourne,-37.80543968,144.953266
Victoria Street,North Melbourne,-37.80543373,144.9532117
Victoria Street,North Melbourne,-37.80542772,144.9531566
Victoria Street,North Melbourne,-37.80542162,144.9531009
Victoria Street,North Melbourne,-37.80541505,144.9530408
Victoria Street,North Melbourne,-37.80540799,144.9529763
Victoria Street,North Melbourne,-37.80540094,144.9529118
Victoria Street,North Melbourne,-37.80539389,144.9528473
Victoria Street,North Melbourne,-37.80538791,144.9527926
Victoria Street,North Melbourne,-37.80538299,144.9527477
Victoria Street,North Melbourne,-37.80537808,144.9527028
Victoria Street,North Melbourne,-37.80537307,144.9526569
Victoria Street,North Melbourne,-37.80536794,144.9526101
Victoria Street,North Melbourne,-37.80523126,144.9514264
Victoria Street,North Melbourne,-37.80522658,144.9513829
Victoria Street,North Melbourne,-37.80522003,144.9513221
Victoria Street,North Melbourne,-37.80521182,144.9512459
Victoria Street,North Melbourne,-37.80520387,144.9511721
Victoria Street,North Melbourne,-37.80519755,144.9511134
Victoria Street,North Melbourne,-37.80519281,144.9510693
Victoria Street,North Melbourne,-37.80518806,144.9510252
Victoria Street,North Melbourne,-37.80518142,144.9509636
Victoria Street,West Melbourne,-37.80557372,144.9519874
Victoria Street,West Melbourne,-37.8055675,144.9519314
Victoria Street,West Melbourne,-37.80556166,144.9518787
Victoria Street,West Melbourne,-37.80555568,144.951825
Victoria Street,West Melbourne,-37.8054713,144.9510652
Victoria Street,West Melbourne,-37.80546475,144.9510062
Victoria Street,West Melbourne,-37.80545674,144.9509341
Victoria Street,West Melbourne,-37.80540819,144.9505059
Victoria Street,West Melbourne,-37.80540216,144.9504556
Victoria Street,West Melbourne,-37.80539613,144.9504053
Victoria Street,West Melbourne,-37.80539011,144.9503549
Victoria Street,West Melbourne,-37.80538408,144.9503046
Victoria Street,West Melbourne,-37.80537805,144.9502543
Victoria Street,West Melbourne,-37.80537202,144.9502039
Victoria Street,West Melbourne,-37.80536599,144.9501536
Victoria Street,West Melbourne,-37.80535996,144.9501033
Victoria Street,West Melbourne,-37.80535327,144.9500474
Victoria Street,North Melbourne,-37.805119,144.9504249
Victoria Street,North Melbourne,-37.80511312,144.9503695
Victoria Street,North Melbourne,-37.80510718,144.9503137
Victoria Street,North Melbourne,-37.80510134,144.9502588
Victoria Street,North Melbourne,-37.80509552,144.950204
Victoria Street,North Melbourne,-37.80508972,144.9501495
Victoria Street,North Melbourne,-37.80508392,144.950095
Victoria Street,North Melbourne,-37.80507812,144.9500404
Victoria Street,North Melbourne,-37.80507259,144.9499884
Victoria Street,North Melbourne,-37.80506761,144.9499416
Victoria Street,North Melbourne,-37.80506292,144.9498975
Victoria Street,North Melbourne,-37.80505794,144.9498506
Victoria Street,North Melbourne,-37.80505281,144.9498023
Queensberry Street,North Melbourne,-37.8023661,144.9421246
Queensberry Street,North Melbourne,-37.80236034,144.9420691
Queensberry Street,North Melbourne,-37.80235457,144.9420136
Queensberry Street,North Melbourne,-37.8023488,144.9419581
Queensberry Street,North Melbourne,-37.80234303,144.9419026
Queensberry Street,North Melbourne,-37.80233727,144.9418471
Queensberry Street,North Melbourne,-37.8023315,144.9417916
Queensberry Street,North Melbourne,-37.80232573,144.9417361
Victoria Street,Melbourne,-37.80601961,144.9585523
Victoria Street,Melbourne,-37.80600718,144.958596
Victoria Street,Melbourne,-37.80599474,144.9586397
Victoria Street,Melbourne,-37.80598231,144.9586834
Victoria Street,Melbourne,-37.80596878,144.958731
Victoria Street,North Melbourne,-37.80593718,144.9577054
Victoria Street,North Melbourne,-37.80593003,144.9576417
Victoria Street,North Melbourne,-37.80592359,144.9575843
Victoria Street,North Melbourne,-37.80591716,144.9575269
Victoria Street,North Melbourne,-37.80591115,144.9574734
Victoria Street,North Melbourne,-37.80590558,144.9574238
Victoria Street,North Melbourne,-37.80590002,144.9573742
Victoria Street,North Melbourne,-37.80589445,144.9573245
Victoria Street,North Melbourne,-37.80588888,144.9572749
Victoria Street,North Melbourne,-37.80585725,144.956993
Victoria Street,North Melbourne,-37.8058509,144.9569364
Victoria Street,North Melbourne,-37.80584457,144.95688
Victoria Street,North Melbourne,-37.80583825,144.9568236
Victoria Street,North Melbourne,-37.80569099,144.9555111
Victoria Street,North Melbourne,-37.80568411,144.9554498
Victoria Street,North Melbourne,-37.80567713,144.9553875
Victoria Street,West Melbourne,-37.80598519,144.955712
Victoria Street,West Melbourne,-37.80598023,144.9556657
Victoria Street,West Melbourne,-37.80597527,144.9556193
Victoria Street,West Melbourne,-37.80597031,144.955573
Victoria Street,West Melbourne,-37.80596535,144.9555267
Victoria Street,West Melbourne,-37.80596037,144.9554802
Victoria Street,West Melbourne,-37.80595537,144.9554334
Victoria Street,West Melbourne,-37.80595021,144.9553852
Victoria Street,West Melbourne,-37.80594489,144.9553355
Arden Street,North Melbourne,-37.80139354,144.9525706
Leonard Crescent,,-37.78615819,144.9064592
Arden Street,North Melbourne,-37.80104523,144.9518853
Arden Street,North Melbourne,-37.80103845,144.9518256
Arden Street,North Melbourne,-37.80103179,144.9517668
Arden Street,North Melbourne,-37.80102436,144.9517013
Arden Street,North Melbourne,-37.80098139,144.9512955
Arden Street,North Melbourne,-37.80097452,144.9512324
Arden Street,North Melbourne,-37.80096765,144.9511693
Arden Street,North Melbourne,-37.80096078,144.9511063
Arden Street,North Melbourne,-37.80095408,144.9510448
Arden Street,North Melbourne,-37.80094797,144.9509887
Arden Street,North Melbourne,-37.80094215,144.9509352
Arden Street,North Melbourne,-37.80093598,144.9508785
Arden Street,North Melbourne,-37.80092977,144.9508216
Arden Street,North Melbourne,-37.80113354,144.9502024
Arden Street,North Melbourne,-37.80108194,144.9497238
Arden Street,North Melbourne,-37.80106652,144.9495813
Arden Street,North Melbourne,-37.80105638,144.9494876
Arden Street,North Melbourne,-37.80105093,144.9494373
Arden Street,North Melbourne,-37.80104498,144.9493823
Arden Street,North Melbourne,-37.80103927,144.9493296
Arden Street,North Melbourne,-37.80103369,144.949278
Arden Street,North Melbourne,-37.80102308,144.9491752
Arden Street,North Melbourne,-37.80101808,144.9491289
Arden Street,North Melbourne,-37.80101115,144.9490646
Arden Street,North Melbourne,-37.80100446,144.9490025
Arden Street,North Melbourne,-37.80099992,144.9489604
Arden Street,North Melbourne,-37.80075626,144.9491875
Arden Street,North Melbourne,-37.80075002,144.9491302
Arden Street,North Melbourne,-37.80074384,144.9490735
Arden Street,North Melbourne,-37.80073765,144.9490168
Arden Street,North Melbourne,-37.80073147,144.9489601
Arden Street,North Melbourne,-37.80072258,144.9488786
Arden Street,North Melbourne,-37.80071353,144.9487956
Arden Street,North Melbourne,-37.80070702,144.9487359
Arden Street,North Melbourne,-37.79968735,144.9395197
Arden Street,North Melbourne,-37.79968444,144.9394934
Arden Street,North Melbourne,-37.79968153,144.9394671
Arden Street,North Melbourne,-37.79967863,144.9394408
Arden Street,North Melbourne,-37.79967572,144.9394145
Arden Street,North Melbourne,-37.79962921,144.9389937
Arden Street,North Melbourne,-37.7996263,144.9389674
Arden Street,North Melbourne,-37.79962339,144.9389411
Arden Street,North Melbourne,-37.79962049,144.9389148
Arden Street,North Melbourne,-37.79961758,144.9388885
Arden Street,North Melbourne,-37.79961467,144.9388622
Arden Street,North Melbourne,-37.79961177,144.9388359
Arden Street,North Melbourne,-37.79960886,144.9388096
Arden Street,North Melbourne,-37.79960595,144.9387833
Arden Street,North Melbourne,-37.79960305,144.938757
Arden Street,North Melbourne,-37.79960014,144.9387307
Arden Street,North Melbourne,-37.79959723,144.9387044
Arden Street,North Melbourne,-37.79959432,144.9386781
Arden Street,North Melbourne,-37.79959142,144.9386518
Arden Street,North Melbourne,-37.79967338,144.9368841
Arden Street,North Melbourne,-37.79966198,144.9367803
Arden Street,North Melbourne,-37.79965058,144.9366765
Arden Street,North Melbourne,-37.79963918,144.9365727
Arden Street,North Melbourne,-37.79962778,144.9364689
Arden Street,North Melbourne,-37.79961472,144.93635
Arden Street,North Melbourne,-37.79960023,144.936216
Arden Street,North Melbourne,-37.79958528,144.936082
Arden Street,Kensington,-37.79957056,144.935948
Arden Street,Kensington,-37.79955584,144.935814
Arden Street,Kensington,-37.79954124,144.9356842
Arden Street,Kensington,-37.79952746,144.9355583
Arden Street,Kensington,-37.79951368,144.9354324
Arden Street,Kensington,-37.79949991,144.9353065
Arden Street,Kensington,-37.7991636,144.9335141
Arden Street,Kensington,-37.79915072,144.9333993
Arden Street,Kensington,-37.79913783,144.9332845
Arden Street,Kensington,-37.79912495,144.9331697
Queensberry Street,North Melbourne,-37.80313541,144.9516082
Queensberry Street,North Melbourne,-37.80312838,144.9515458
Queensberry Street,North Melbourne,-37.80312037,144.9514747
Queensberry Street,North Melbourne,-37.8034929,144.9523556
Queensberry Street,North Melbourne,-37.80348546,144.9522884
Queensberry Street,North Melbourne,-37.8034778,144.9522192
Queensberry Street,North Melbourne,-37.80347057,144.9521539
Queensberry Street,North Melbourne,-37.80346344,144.9520895
Queensberry Street,North Melbourne,-37.8034562,144.952024
Queensberry Street,North Melbourne,-37.8030377,144.9507323
Queensberry Street,North Melbourne,-37.80303299,144.9506902
Queensberry Street,North Melbourne,-37.80302699,144.9506366
Queensberry Street,North Melbourne,-37.80301965,144.950571
Queensberry Street,North Melbourne,-37.80301232,144.9505055
Queensberry Street,North Melbourne,-37.80300538,144.9504434
Queensberry Street,North Melbourne,-37.8029988,144.9503846
Queensberry Street,North Melbourne,-37.80299221,144.9503257
Queensberry Street,North Melbourne,-37.80298663,144.9502758
Queensberry Street,North Melbourne,-37.80298206,144.950235
Queensberry Street,North Melbourne,-37.80297742,144.9501935
Queensberry Street,North Melbourne,-37.80297271,144.9501514
Queensberry Street,North Melbourne,-37.80326329,144.9502577
Queensberry Street,North Melbourne,-37.8032569,144.9502008
Queensberry Street,North Melbourne,-37.80325052,144.950144
Queensberry Street,North Melbourne,-37.80324413,144.9500871
Queensberry Street,North Melbourne,-37.80323774,144.9500303
Queensberry Street,North Melbourne,-37.80323135,144.9499734
Queensberry Street,North Melbourne,-37.80322497,144.9499166
Queensberry Street,North Melbourne,-37.80321858,144.9498597
Queensberry Street,North Melbourne,-37.80321219,144.9498029
Queensberry Street,North Melbourne,-37.80289126,144.9494341
Queensberry Street,North Melbourne,-37.80288509,144.9493782
Queensberry Street,North Melbourne,-37.80287892,144.9493223
Queensberry Street,North Melbourne,-37.802791,144.9484698
Queensberry Street,North Melbourne,-37.80278586,144.9484232
Queensberry Street,North Melbourne,-37.80278071,144.9483765
Queensberry Street,North Melbourne,-37.80316174,144.9493956
Queensberry Street,North Melbourne,-37.8031554,144.9493329
QV Undercroft,Melbourne,-37.81039291,144.9656064
Lorimer Street,Port Melbourne,-37.82174946,144.9144767
Lorimer Street,Port Melbourne,-37.82173733,144.9145601
Lorimer Street,Port Melbourne,-37.8217252,144.9146435
Lorimer Street,Port Melbourne,-37.82171307,144.9147269
Lorimer Street,Port Melbourne,-37.82170093,144.9148103
Lorimer Street,Port Melbourne,-37.8216888,144.9148937
Lorimer Street,Port Melbourne,-37.82167667,144.9149771
Lorimer Street,Port Melbourne,-37.82149297,144.9162396
Lorimer Street,Port Melbourne,-37.82148061,144.9163246
Lorimer Street,Port Melbourne,-37.82146825,144.9164095
Lorimer Street,Port Melbourne,-37.82145589,144.9164945
Kelvin Place,Carlton,-37.80373155,144.9639344
Digital Drive,Docklands,-37.81283975,144.944609
Digital Drive,Docklands,-37.81286858,144.9445525
Digital Drive,Docklands,-37.81290785,144.9445075
Digital Drive,Docklands,-37.81295693,144.9444821
Harbour Esplanade,Docklands,-37.8135661,144.9444924
Harbour Esplanade,Docklands,-37.81351143,144.9444571
Harbour Esplanade,Docklands,-37.81345676,144.9444217
Harbour Esplanade,Docklands,-37.81341568,144.9443663
Drummond Street,Carlton,-37.79407465,144.9697584
Drummond Street,Carlton,-37.79403732,144.9697647
Drummond Street,Carlton,-37.794,144.969771
Drummond Street,Carlton,-37.79396268,144.9697773
Drummond Street,Carlton,-37.79392536,144.9697836
Drummond Street,Carlton,-37.79377963,144.9698082
Drummond Street,Carlton,-37.79373982,144.9698149
Drummond Street,Carlton,-37.7937,144.9698216
Bouverie Street,Carlton,-37.8058757,144.9616997
Bouverie Street,Carlton,-37.80583143,144.9617075
Bouverie Street,Carlton,-37.80578297,144.9617161
Bouverie Street,Carlton,-37.8057345,144.9617248
Bouverie Street,Carlton,-37.80568604,144.9617334
Bouverie Street,Carlton,-37.80503657,144.9618488
Bouverie Street,Carlton,-37.80499626,144.9618559
Bouverie Street,Carlton,-37.80495595,144.9618631
Bouverie Street,Carlton,-37.80491564,144.9618702
Bouverie Street,Carlton,-37.80487533,144.9618774
Bouverie Street,Carlton,-37.80483503,144.9618846
Bouverie Street,Carlton,-37.80479472,144.9618917
Bouverie Street,Carlton,-37.80475441,144.9618989
William Street,Melbourne,-37.81143905,144.9564523
William Street,Melbourne,-37.81141382,144.9564406
William Street,Melbourne,-37.8113886,144.956429
William Street,Melbourne,-37.81136337,144.9564174
William Street,Melbourne,-37.81133815,144.9564058
Singers Lane,Melbourne,-37.81115955,144.9567739
Singers Lane,Melbourne,-37.81110927,144.9567506
Singers Lane,Melbourne,-37.81105899,144.9567273
River Esplanade,Docklands,-37.82418438,144.94355
Harbison Lane,West Melbourne,-37.80769508,144.9553184
Little Baillie Street,North Melbourne,-37.80110724,144.9470157
Little Baillie Street,North Melbourne,-37.80111335,144.9470717
Little Baillie Street,North Melbourne,-37.80111946,144.9471277
Baillie Street,North Melbourne,-37.80134999,144.947091
Baillie Street,North Melbourne,-37.80134369,144.9470355
Baillie Street,North Melbourne,-37.8013374,144.94698
Baillie Street,North Melbourne,-37.80134063,144.9470085
Merchant Street,Docklands,-37.82113377,144.9442139
Queensberry Street,North Melbourne,-37.80309098,144.9487228
Queensberry Street,North Melbourne,-37.80308471,144.9486616
Queensberry Street,North Melbourne,-37.80307844,144.9486005
Queensberry Street,North Melbourne,-37.8030657,144.9484773
Queensberry Street,North Melbourne,-37.80305802,144.9484038
Queensberry Street,North Melbourne,-37.80305375,144.948363
Queensberry Street,North Melbourne,-37.80304888,144.9483164
Queensberry Street,North Melbourne,-37.80300724,144.9479252
Queensberry Street,North Melbourne,-37.80300151,144.9478736
Queensberry Street,North Melbourne,-37.80299578,144.9478219
Queensberry Street,North Melbourne,-37.80299005,144.9477702
Queensberry Street,North Melbourne,-37.80298432,144.9477185
Queensberry Street,North Melbourne,-37.8027314,144.9479129
Queensberry Street,North Melbourne,-37.80272522,144.9478578
Queensberry Street,North Melbourne,-37.80271903,144.9478026
Queensberry Street,North Melbourne,-37.80271284,144.9477475
Queensberry Street,North Melbourne,-37.80270642,144.9476902
Queensberry Street,North Melbourne,-37.80269972,144.9476305
Queensberry Street,North Melbourne,-37.80269338,144.947574
Queensberry Street,North Melbourne,-37.80268723,144.9475192
Queensberry Street,North Melbourne,-37.80268162,144.9474691
Queensberry Street,North Melbourne,-37.80267675,144.9474257
Queensberry Street,North Melbourne,-37.80267188,144.9473824
Queensberry Street,North Melbourne,-37.80266702,144.947339
Queensberry Street,North Melbourne,-37.80256683,144.9464461
Queensberry Street,North Melbourne,-37.80255955,144.9463812
Queensberry Street,North Melbourne,-37.80255323,144.9463249
